OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,config_id
True,False,True,False,True,True,True,True,True,True,True,False,True,False,True,False,2011
True,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False,2012
True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,False,2013
True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,2014
False,True,True,False,True,False,True,True,False,True,False,True,True,True,True,True,2015
True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,2016
True,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,2017
True,False,False,True,True,True,True,True,True,True,True,False,True,False,True,False,2018
False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,2019
False,False,True,True,True,True,True,True,True,True,True,False,True,False,True,False,2020
True,True,True,False,True,True,True,False,False,False,False,False,True,True,True,False,2021
True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,2022
True,False,True,True,True,True,False,True,True,True,True,False,True,False,True,False,2023
True,False,False,False,False,False,False,True,False,True,True,True,True,False,True,False,2024
True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,False,2025
True,True,False,False,True,False,True,True,False,True,False,True,True,True,True,True,2026
True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,2027
True,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,2028
True,True,True,False,True,False,False,True,False,True,False,True,True,True,True,True,2029
True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,2030
False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,2032
True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,False,2033
True,True,True,False,False,True,True,True,True,True,True,False,True,True,True,False,2034
True,True,True,False,True,False,True,True,False,True,False,True,True,False,True,True,2035
True,True,False,True,True,True,True,False,False,False,False,False,True,True,True,False,2036
False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,2037
False,False,True,True,False,True,False,True,False,False,True,False,False,False,True,False,2038
False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,2039
True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,2040
True,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,2041
False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,2042
False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,False,2044
True,True,True,False,True,True,True,True,False,False,False,False,True,True,False,False,2045
True,False,True,False,True,True,False,True,True,True,True,False,True,True,True,False,2046
True,False,True,False,True,True,True,True,True,True,True,False,True,True,False,False,2048
False,False,True,False,True,True,True,True,True,True,True,False,True,True,True,False,2049
False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,2050
True,False,True,False,False,False,True,True,False,True,False,True,False,True,True,False,2051
True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2052
True,True,False,False,True,True,True,True,False,False,False,False,True,True,True,False,2054
False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,2055
True,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,2056
False,False,False,True,True,False,False,False,True,False,True,True,False,False,False,False,2057
True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,False,2058
False,True,True,False,True,True,True,True,False,False,False,False,True,True,True,False,2059
False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,2060
True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,2061
True,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,2062
True,True,True,False,True,False,True,False,False,True,False,True,True,True,True,True,2063
False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,2064
True,False,False,False,True,True,True,True,True,True,True,False,True,True,True,False,2065
False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,2066
False,False,True,False,False,False,False,True,True,False,True,True,False,False,False,False,2067
True,False,True,False,False,False,False,False,False,True,True,True,True,False,True,False,2068
True,True,True,True,False,True,False,True,True,True,True,False,True,True,True,False,2070
True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,2071
False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,False,2073
True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,2074
False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,2076
True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,2077
True,False,False,True,False,False,True,True,False,True,False,True,False,True,True,False,2078
True,False,False,True,True,True,False,True,True,True,True,False,True,True,True,False,2079
True,True,False,True,True,True,True,True,False,False,False,False,True,True,False,False,2080
False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,2082
True,False,False,True,True,True,True,True,True,True,True,False,True,True,False,False,2083
True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,2084
True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,2085
False,True,True,True,True,False,False,True,False,True,False,True,True,True,True,True,2086
False,True,False,True,True,True,True,True,False,False,False,False,True,True,True,False,2087
False,False,True,True,False,False,True,True,False,True,False,True,False,True,True,False,2088
False,True,True,True,True,False,True,True,False,True,False,True,True,False,True,True,2089
True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,2090
False,False,False,True,False,False,False,True,True,False,True,True,False,False,False,False,2091
False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,2092
False,True,True,True,True,False,True,False,False,True,False,True,True,True,True,True,2093
False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,2094
True,False,True,False,False,False,True,True,True,True,False,True,False,True,False,False,2095
True,False,False,True,False,False,True,True,True,True,False,True,False,True,False,False,2096
True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,2097
False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,False,2098
True,False,True,True,True,False,True,False,True,False,False,False,True,True,True,False,2099
False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,2100
False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,2101
True,False,True,False,True,False,True,True,True,False,False,False,True,True,True,False,2102
False,True,True,True,True,False,True,True,False,True,False,True,True,True,False,True,2103
True,False,True,True,True,False,True,True,True,False,False,False,True,True,False,False,2104
False,False,True,True,True,True,True,True,True,True,True,False,True,True,False,False,2105
False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,2106
True,False,True,True,False,False,False,True,True,False,False,False,True,False,True,True,2107
True,False,True,True,False,False,False,True,True,False,False,False,True,False,True,False,2108
False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,2109
True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,False,2110
