LZP,ROLZX,RANK,TEXT,skip,TPAQ,BWTS,LZ,MTFT,SRT,X86,checksum,FPAQ,RLT,BWT,TPAQX,CM,ZRLT,Range,ROLZ,ANS0,ANS1,Huffman,config_id,jobs,blocksize
True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,2160,1,1000000
False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,2161,4,1000000000
False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,True,2162,8,1000000
True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,2163,1,1000000
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2164,1,1000000000
False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2165,8,1000
True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,2166,1,1000000
True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,2167,1,1000000
True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,2168,1,1000000
False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2169,8,1000
False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2170,8,1000
True,True,True,False,True,False,True,False,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,2171,1,1000000
True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,2172,1,1000000
True,True,True,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,2173,1,1000000
False,True,True,False,False,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,2174,1,1000000000
False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2175,8,1000
False,True,True,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,2176,1,1000000000
True,False,False,True,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,2177,1,1000000000
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,2178,4,1000000000
True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,2179,1,1000000
True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,2180,1,1000000
False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,2181,4,1000000000
False,False,True,False,True,False,True,False,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,2182,1,1000000
False,True,False,False,False,False,True,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,True,2183,8,1000000
True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,2184,1,1000000
True,False,False,True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,True,False,False,True,2185,1,1000000000
False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,2186,8,1000
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2187,1,1000000000
False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,2188,8,1000
False,True,True,False,False,False,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,2189,1,1000000000
True,False,False,True,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,True,2190,1,1000000000
False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2191,8,1000000
False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,2192,8,1000
True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,2193,1,1000000
False,True,True,False,False,False,True,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,2194,1,1000000000
False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2195,1,1000
True,True,False,False,True,False,True,True,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,2196,4,1000000000
False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,2197,4,1000000000
False,False,True,False,True,False,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,2198,1,1000000000
False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,2199,8,1000000000
True,False,False,True,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,2200,1,1000
True,True,True,False,True,False,True,True,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,2201,4,1000000000
True,True,False,False,True,False,True,True,True,False,True,True,False,True,False,False,False,True,False,False,True,False,False,2202,4,1000000000
False,False,True,False,True,False,True,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,2203,1,1000000000
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2204,1,1000
False,True,False,True,False,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,2205,8,1000000
False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,2206,8,1000000
True,True,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,2207,4,1000000000
False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,2208,8,1000000
False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,2209,1,1000000000
True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,2210,1,1000000
False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,True,False,True,False,True,False,False,False,2211,8,1000000
False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,2212,8,1000000
False,True,False,True,False,False,True,True,False,True,True,True,False,True,False,False,False,True,False,False,False,False,True,2213,8,1000000
True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,2214,8,1000000
False,False,True,False,True,False,False,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,2215,1,1000000000
