NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,config_id,Resampling,CBR,VBRRange
False,False,False,True,True,False,False,False,False,True,False,False,False,2664,22,8,0
True,True,False,False,False,False,False,False,True,True,False,False,False,2665,44,8,1
False,False,False,False,False,False,False,True,False,True,False,True,True,2666,44,8,1
True,True,True,False,False,False,False,False,True,True,False,True,False,2667,44,8,2
False,False,False,True,True,False,False,False,False,True,False,False,False,2668,22,8,0
True,False,True,True,False,True,False,True,False,True,False,True,False,2669,22,160,0
False,True,True,False,False,False,True,False,False,True,False,True,False,2670,44,8,1
True,False,True,False,False,True,False,True,False,True,False,True,True,2671,8,8,0
False,True,False,False,False,False,False,False,True,False,False,False,False,2672,8,8,1
True,True,True,False,False,False,True,False,False,True,False,False,False,2673,44,8,1
True,False,True,False,False,False,False,True,False,True,False,True,True,2674,22,8,1
True,False,False,True,False,False,False,True,False,False,False,False,False,2675,44,8,2
False,False,False,True,True,False,False,False,False,False,False,True,False,2676,22,8,1
False,False,True,True,False,True,True,False,False,False,False,False,False,2677,22,160,0
True,False,True,True,False,True,False,True,False,True,False,True,False,2678,22,320,0
True,False,True,True,False,True,False,True,False,True,False,True,False,2679,22,320,0
True,True,True,False,False,False,False,False,True,False,False,True,False,2680,44,8,0
False,False,False,True,False,False,True,False,False,False,False,False,False,2681,48,8,1
False,False,False,True,True,False,False,False,False,False,False,True,False,2682,22,8,0
True,False,True,True,False,True,False,True,False,True,False,True,False,2683,8,320,0
True,True,True,False,False,False,True,False,False,False,False,True,False,2684,44,8,1
False,False,False,False,False,False,False,False,True,False,False,True,True,2685,48,8,1
True,True,True,False,False,False,False,True,False,True,False,True,False,2686,22,8,2
True,False,True,True,False,True,False,True,False,True,False,True,False,2687,44,320,0
True,False,True,True,False,False,False,True,False,True,False,True,False,2688,8,8,0
False,False,False,True,False,False,False,False,False,False,True,False,False,2689,48,8,0
True,False,True,True,False,True,False,False,False,True,True,True,False,2690,44,320,0
True,False,True,True,False,True,False,False,True,True,False,True,False,2691,8,8,0
False,False,False,True,False,False,False,False,True,False,False,False,False,2692,22,8,1
True,False,False,True,False,False,False,True,False,True,False,False,False,2693,22,8,0
True,False,False,False,False,False,False,True,False,False,False,False,True,2694,44,8,2
True,True,True,False,False,False,False,True,False,True,False,True,False,2695,44,8,2
False,False,False,False,False,False,False,False,True,False,False,True,True,2696,8,8,1
True,False,True,True,False,True,False,False,True,True,False,True,False,2697,8,8,0
True,False,True,True,False,True,False,False,True,True,False,True,False,2698,22,320,0
True,False,False,True,False,False,False,True,False,False,False,False,False,2699,22,8,2
True,False,True,True,True,True,False,False,False,True,False,True,False,2700,44,320,0
False,False,False,False,False,False,False,True,False,False,False,True,True,2701,44,8,0
True,False,False,True,False,False,False,True,False,False,False,True,False,2702,22,8,0
True,True,True,False,False,False,False,False,True,False,False,True,False,2703,44,8,0
False,False,True,False,False,False,False,True,False,True,False,False,True,2704,44,8,1
False,True,False,False,False,False,False,False,True,False,False,False,False,2705,22,8,0
False,False,False,False,False,False,False,True,False,False,False,True,True,2706,44,8,0
True,False,True,False,False,True,False,False,True,True,False,True,True,2707,44,320,0
True,False,False,False,False,False,False,True,False,True,False,True,True,2708,48,8,0
True,False,False,False,False,False,False,True,False,True,False,False,True,2709,48,8,0
True,False,True,False,False,False,False,True,False,True,False,True,True,2710,44,8,1
False,False,False,True,False,True,True,False,False,True,False,False,False,2711,22,160,0
False,True,False,False,False,False,False,False,True,False,False,False,False,2712,48,8,0
True,False,True,True,False,False,False,True,False,True,False,True,False,2713,8,8,0
False,False,False,False,False,False,False,True,False,True,False,False,True,2714,44,8,0
False,False,False,True,True,False,False,False,False,False,False,True,False,2715,22,8,0
True,False,True,True,False,True,False,False,True,True,False,True,False,2716,22,8,0
False,False,True,False,False,False,True,False,False,True,False,True,True,2717,44,8,1
False,False,False,True,True,False,False,False,False,False,False,True,False,2718,22,8,0
True,False,True,True,False,True,False,False,True,True,False,True,False,2719,22,8,0
True,True,True,False,False,False,False,False,False,True,True,True,False,2720,22,8,2
False,True,False,False,False,False,False,True,False,True,False,True,False,2721,44,8,1
False,False,False,False,False,False,False,True,False,True,False,False,True,2722,44,8,0
True,False,True,True,False,False,False,True,False,True,False,True,False,2723,22,8,0
False,False,False,False,False,False,False,False,True,False,False,True,True,2724,22,8,1
True,True,True,False,False,False,False,False,False,True,True,True,False,2725,44,8,2
True,False,True,True,False,False,False,True,False,True,False,True,False,2726,22,8,0
False,True,True,False,False,False,False,True,False,True,False,False,False,2727,44,8,1
True,False,True,False,False,False,False,False,True,True,False,True,True,2728,22,8,2
True,False,False,False,False,False,False,True,False,False,False,True,True,2729,44,8,1
True,False,False,False,False,False,False,True,False,False,False,True,True,2730,48,8,0
True,False,True,False,False,False,False,True,False,False,False,False,True,2731,44,8,1
True,False,False,True,False,False,False,True,False,True,False,False,False,2732,48,8,0
False,False,True,False,False,False,False,True,False,False,False,False,True,2733,44,8,0
True,False,False,False,False,False,False,True,False,True,False,True,True,2734,48,8,0
True,False,False,True,False,False,False,True,False,False,False,True,False,2735,48,8,0
True,False,True,False,True,False,False,False,False,True,False,True,True,2736,44,8,1
False,False,False,False,False,False,False,True,False,False,False,True,True,2737,44,8,0
True,True,False,False,False,False,False,True,False,False,False,True,False,2738,44,8,1
True,False,True,True,False,True,True,False,False,True,False,True,False,2739,22,8,0
False,False,False,True,False,False,False,False,True,False,False,False,False,2740,44,8,0
False,False,False,True,True,False,False,False,False,True,False,False,False,2741,22,8,0
True,True,True,False,False,True,False,False,True,True,False,True,False,2742,44,320,0
True,False,False,False,False,False,False,False,True,True,False,False,True,2743,22,8,0
True,False,True,False,False,True,False,False,False,True,True,True,True,2744,8,160,0
False,True,True,False,False,False,True,False,False,False,False,True,False,2745,44,160,0
False,False,False,True,False,False,False,False,True,False,False,False,False,2746,44,8,1
False,True,False,False,False,False,False,False,False,False,True,False,False,2747,8,8,0
False,True,False,False,False,False,True,False,False,True,False,True,False,2748,44,160,0
True,False,False,False,False,False,True,False,False,True,False,False,True,2749,22,8,0
False,True,True,False,False,True,True,False,False,False,False,False,False,2750,44,160,0
True,False,True,False,False,False,False,False,True,True,False,True,True,2751,44,8,2
True,False,True,False,True,False,False,False,False,True,False,True,True,2752,22,8,1
False,True,False,False,False,False,False,False,False,False,True,False,False,2753,48,8,0
False,False,False,True,True,False,False,False,False,False,False,True,False,2754,22,8,0
False,True,False,False,False,True,True,False,False,True,False,False,False,2755,44,160,0
True,True,True,False,False,False,False,True,False,False,False,False,False,2756,44,8,1
True,False,True,True,False,False,False,True,False,True,False,True,False,2757,8,8,0
False,False,False,False,False,False,False,False,False,False,True,True,True,2758,22,8,0
False,False,False,False,True,False,False,False,False,True,False,False,True,2759,22,8,1
True,False,True,True,False,True,True,False,False,True,False,True,False,2760,22,8,0
True,False,False,False,False,False,False,False,True,True,False,False,True,2761,44,8,0
False,False,False,False,True,False,False,False,False,True,False,False,True,2762,22,8,0
True,False,False,False,False,False,False,True,False,True,False,True,True,2763,48,8,0
True,False,True,False,False,True,False,True,False,True,False,True,True,2764,8,160,0
True,False,True,False,True,True,False,False,False,True,False,True,True,2765,44,160,0
False,False,False,True,False,False,True,False,False,False,False,False,False,2766,22,8,1
False,False,False,False,True,False,False,False,False,True,False,False,True,2767,22,8,0
False,True,False,False,False,False,False,False,False,False,True,False,False,2768,22,8,2
False,False,True,False,False,False,False,True,False,False,False,False,True,2769,44,8,0
True,False,False,False,False,False,True,False,False,True,False,False,True,2770,44,8,0
True,False,True,False,False,True,False,False,False,True,True,True,True,2771,22,160,0
True,False,True,False,False,False,True,False,False,False,False,True,True,2772,44,8,1
True,False,True,True,False,True,False,True,False,True,False,True,False,2773,22,8,0
False,False,True,False,False,False,False,True,False,False,False,False,True,2774,44,8,0
True,True,True,False,False,False,False,False,True,False,False,True,False,2775,44,8,0
True,False,True,False,False,False,False,True,False,True,False,True,True,2776,22,8,1
False,True,True,False,False,False,False,False,True,True,False,True,False,2777,44,8,0
True,True,True,False,False,False,False,False,True,True,False,False,False,2778,44,8,0
True,True,True,False,False,False,False,False,False,True,True,True,False,2779,8,8,2
True,False,True,True,False,True,False,True,False,True,False,True,False,2780,22,8,0
False,False,False,True,False,False,False,False,False,False,True,False,False,2781,22,8,2
False,False,False,False,False,False,False,True,False,False,False,True,True,2782,44,8,0
False,False,False,True,False,False,True,False,False,False,False,False,False,2783,44,8,0
True,False,True,True,False,True,False,False,False,True,True,True,False,2784,22,8,0
False,False,False,False,False,False,True,False,False,True,False,True,True,2785,44,8,1
False,False,False,False,False,False,False,False,True,False,False,True,True,2786,22,8,0
False,False,False,False,True,False,False,False,False,True,False,False,True,2787,22,8,0
True,False,True,True,False,True,False,False,False,True,True,True,False,2788,22,8,0
False,False,False,False,True,False,False,False,False,False,False,True,True,2789,22,8,1
False,False,True,False,False,False,True,False,False,True,False,False,True,2790,44,8,1
False,False,True,True,False,False,True,False,False,True,False,False,False,2791,44,160,0
True,False,True,False,False,False,False,True,False,True,False,True,True,2792,44,8,1
