iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,config_id,threads
False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,3939,90
False,False,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,3940,10
False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,3941,90
False,False,False,False,False,False,True,True,False,True,False,True,True,False,True,False,False,3942,10
False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,3943,90
False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,3944,10
False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,3945,10
False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,3946,90
False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,3947,90
False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,3948,90
False,True,False,False,False,False,True,True,False,True,False,True,True,False,False,False,False,3949,10
False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,3950,10
False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,3951,10
False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,3952,90
False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False,3953,10
False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,3954,10
False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,3955,10
False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,3956,90
False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,3957,90
False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,True,False,3958,90
False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,3959,90
False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,3960,90
False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,3961,10
False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,3962,90
False,False,False,True,False,True,True,False,False,True,False,False,False,True,True,False,False,3963,90
False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,3964,90
False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,3965,10
False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,True,False,3966,90
False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,3967,10
False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,3968,90
False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,3969,10
False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,3970,90
False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,3971,10
False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,3972,90
False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,3973,10
False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,3974,10
False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,3975,90
False,False,False,False,True,False,True,False,True,True,False,True,True,False,False,False,False,3976,90
False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,3977,90
False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,3978,10
False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,3979,10
False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,3980,90
False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,3981,10
False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,True,3982,90
False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,3983,90
False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,3984,10
False,False,False,False,True,False,True,False,True,True,False,True,True,False,False,False,False,3985,90
False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,3986,10
False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,3987,10
False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,3988,90
False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,3989,90
False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,3990,10
False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,3991,10
False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,3992,10
False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,3993,10
False,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,3994,10
False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,3995,90
False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,3996,90
False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,3997,10
True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,3998,10
False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,True,3999,10
False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,4000,10
True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,4001,10
False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,4002,10
False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,4003,10
False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,4004,90
False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,4005,10
False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,4006,10
False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,4007,10
False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,4008,90
False,False,False,True,False,False,False,False,True,True,False,True,True,True,False,False,False,4009,90
False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,4010,10
False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,4011,10
